CustomerID,CustomerName,Email,Country,Region,JoinDate,CustomerTier,LifetimeSpend
CUST004312,Customer 4312,customer4312@email.com,India,West,20/01/2025,Silver,1207.43
CUST004313,Customer 4313,customer4313@email.com,France,South,21/09/2022,Platinum,398.04
CUST004314,Customer 4314,customer4314@email.com,USA,South,26/11/2021,Platinum,407.45
CUST004315,Customer 4315,customer4315@email.com,Canada,West,26/11/2021,Gold,140.05
CUST004316,Customer 4316,customer4316@email.com,USA,North,21/02/2020,Platinum,655.49
CUST004317,Customer 4317,customer4317@email.com,USA,East,08/10/2022,Gold,960.91
CUST004318,Customer 4318,customer4318@email.com,USA,West,07/03/2022,Silver,240.29
CUST004319,Customer 4319,customer4319@email.com,UK,East,24/08/2023,Silver,373.49
CUST004320,Customer 4320,customer4320@email.com,Germany,East,17/09/2023,Bronze,1012.68
CUST004321,Customer 4321,customer4321@email.com,Canada,Central,26/05/2020,Bronze,1148.28
CUST004322,Customer 4322,customer4322@email.com,India,West,11/06/2024,Gold,239.31
CUST004323,Customer 4323,customer4323@email.com,Canada,West,07/10/2025,Gold,499.89
CUST004324,Customer 4324,customer4324@email.com,France,East,06/12/2021,Gold,206.9
CUST004325,Customer 4325,customer4325@email.com,France,East,12/01/2024,Platinum,153.73
CUST004326,Customer 4326,customer4326@email.com,Germany,Central,07/08/2020,Gold,1310.24
CUST004327,Customer 4327,customer4327@email.com,India,Central,27/09/2020,Silver,958.81
CUST004328,Customer 4328,customer4328@email.com,Canada,North,18/01/2025,Gold,813.63
CUST004329,Customer 4329,customer4329@email.com,Canada,South,13/09/2022,Platinum,125
CUST004330,Customer 4330,customer4330@email.com,France,Central,19/08/2025,Platinum,1028.08
CUST004331,Customer 4331,customer4331@email.com,Australia,Central,23/12/2026,Silver,388.17
CUST004332,Customer 4332,customer4332@email.com,USA,East,18/09/2026,Gold,309.58
CUST004333,Customer 4333,customer4333@email.com,UK,West,25/05/2025,Bronze,495.35
CUST004334,Customer 4334,customer4334@email.com,India,South,28/01/2023,Gold,147.9
CUST004335,Customer 4335,customer4335@email.com,Germany,North,23/03/2024,Bronze,806.62
CUST004336,Customer 4336,customer4336@email.com,Australia,East,16/09/2026,Silver,536.66
CUST004337,Customer 4337,customer4337@email.com,UK,South,01/01/2023,Silver,203.26
CUST004338,Customer 4338,customer4338@email.com,India,South,23/08/2026,Silver,204.27
CUST004339,Customer 4339,customer4339@email.com,Canada,South,02/09/2022,Bronze,201.82
CUST004340,Customer 4340,customer4340@email.com,India,North,01/03/2026,Platinum,129.35
CUST004341,Customer 4341,customer4341@email.com,Germany,South,05/10/2021,Bronze,543.12
CUST004342,Customer 4342,customer4342@email.com,Germany,South,25/06/2026,Silver,1017.38
CUST004343,Customer 4343,customer4343@email.com,USA,North,11/05/2021,Bronze,108.83
CUST004344,Customer 4344,customer4344@email.com,Germany,South,28/01/2022,Bronze,125.12
CUST004345,Customer 4345,customer4345@email.com,Canada,Central,07/03/2020,Platinum,525.22
CUST004346,Customer 4346,customer4346@email.com,Australia,West,04/03/2025,Bronze,956
CUST004347,Customer 4347,customer4347@email.com,USA,Central,04/07/2020,Platinum,297.81
CUST004348,Customer 4348,customer4348@email.com,Canada,North,01/05/2024,Bronze,315.09
CUST004349,Customer 4349,customer4349@email.com,Germany,East,25/04/2023,Platinum,553.6
CUST004350,Customer 4350,customer4350@email.com,France,North,15/01/2021,Silver,260.25
CUST004351,Customer 4351,customer4351@email.com,France,East,15/03/2026,Silver,113.48
CUST004352,Customer 4352,customer4352@email.com,USA,West,14/12/2020,Gold,764.44
CUST004353,Customer 4353,customer4353@email.com,UK,South,20/09/2024,Gold,591.28
CUST004354,Customer 4354,customer4354@email.com,Australia,Central,21/06/2023,Gold,534.65
CUST004355,Customer 4355,customer4355@email.com,USA,North,04/02/2021,Silver,776.79
CUST004356,Customer 4356,customer4356@email.com,India,West,10/03/2020,Silver,662.32
CUST004357,Customer 4357,customer4357@email.com,Japan,East,15/01/2020,Gold,215.26
CUST004358,Customer 4358,customer4358@email.com,Australia,West,06/08/2026,Bronze,317.3
CUST004359,Customer 4359,customer4359@email.com,USA,North,19/09/2023,Platinum,167.4
CUST004360,Customer 4360,customer4360@email.com,Australia,West,07/11/2024,Gold,169.55
CUST004361,Customer 4361,customer4361@email.com,Canada,North,11/01/2021,Platinum,663.81
CUST004362,Customer 4362,customer4362@email.com,France,North,28/02/2024,Bronze,1078.08
CUST004363,Customer 4363,customer4363@email.com,France,North,09/07/2022,Platinum,1744.82
CUST004364,Customer 4364,customer4364@email.com,Japan,North,27/01/2026,Platinum,594.9
CUST004365,Customer 4365,customer4365@email.com,France,Central,20/11/2026,Platinum,201.73
CUST004366,Customer 4366,customer4366@email.com,USA,East,20/06/2020,Silver,155.83
CUST004367,Customer 4367,customer4367@email.com,Australia,Central,26/10/2024,Silver,937.93
CUST004368,Customer 4368,customer4368@email.com,UK,West,20/04/2023,Platinum,532.27
CUST004369,Customer 4369,customer4369@email.com,Australia,Central,14/10/2021,Platinum,581.54
CUST004370,Customer 4370,customer4370@email.com,Germany,Central,04/03/2020,Platinum,860.4
CUST004371,Customer 4371,customer4371@email.com,Canada,West,04/04/2026,Platinum,707.48
CUST004372,Customer 4372,customer4372@email.com,Canada,East,21/11/2026,Bronze,999.27
CUST004373,Customer 4373,customer4373@email.com,Australia,South,28/02/2024,Gold,128.93
CUST004374,Customer 4374,customer4374@email.com,Canada,Central,31/01/2025,Platinum,788.21
CUST004375,Customer 4375,customer4375@email.com,USA,Central,24/03/2024,Silver,1051.41
CUST004376,Customer 4376,customer4376@email.com,USA,North,02/06/2021,Silver,268.53
CUST004377,Customer 4377,customer4377@email.com,Japan,West,02/11/2024,Silver,611.45
CUST004378,Customer 4378,customer4378@email.com,USA,East,06/04/2024,Bronze,288.56
CUST004379,Customer 4379,customer4379@email.com,USA,Central,16/03/2026,Gold,1684.7
CUST004380,Customer 4380,customer4380@email.com,Canada,West,24/07/2021,Gold,117
CUST004381,Customer 4381,customer4381@email.com,Japan,North,06/10/2023,Platinum,533.5
CUST004382,Customer 4382,customer4382@email.com,India,East,16/06/2025,Bronze,191.06
CUST004383,Customer 4383,customer4383@email.com,India,East,19/07/2021,Platinum,722.78
CUST004384,Customer 4384,customer4384@email.com,UK,North,02/10/2026,Bronze,196.73
CUST004385,Customer 4385,customer4385@email.com,UK,East,28/01/2026,Bronze,234.19
CUST004386,Customer 4386,customer4386@email.com,Australia,South,28/10/2026,Platinum,440.98
CUST004387,Customer 4387,customer4387@email.com,UK,South,26/12/2022,Silver,1331.58
CUST004388,Customer 4388,customer4388@email.com,India,East,06/10/2026,Bronze,218.95
CUST004389,Customer 4389,customer4389@email.com,USA,East,14/01/2025,Gold,177.88
CUST004390,Customer 4390,customer4390@email.com,UK,North,27/12/2022,Gold,811.43
CUST004391,Customer 4391,customer4391@email.com,Japan,West,17/04/2023,Bronze,447.19
CUST004392,Customer 4392,customer4392@email.com,Australia,Central,30/07/2023,Silver,1313.99
CUST004393,Customer 4393,customer4393@email.com,UK,South,12/01/2020,Gold,179.27
CUST004394,Customer 4394,customer4394@email.com,USA,Central,28/07/2025,Bronze,619.13
CUST004395,Customer 4395,customer4395@email.com,Canada,West,22/07/2020,Silver,232.56
CUST004396,Customer 4396,customer4396@email.com,Australia,East,02/11/2023,Bronze,185.25
CUST004397,Customer 4397,customer4397@email.com,UK,South,24/02/2025,Silver,675.1
CUST004398,Customer 4398,customer4398@email.com,India,South,14/02/2023,Silver,550.31
CUST004399,Customer 4399,customer4399@email.com,Japan,East,12/04/2026,Bronze,802.9
CUST004400,Customer 4400,customer4400@email.com,Canada,West,27/08/2020,Silver,285.14
CUST004401,Customer 4401,customer4401@email.com,France,West,21/10/2021,Silver,397.08
CUST004402,Customer 4402,customer4402@email.com,UK,West,04/01/2021,Bronze,359.99
CUST004403,Customer 4403,customer4403@email.com,Japan,North,14/05/2024,Platinum,2170.39
CUST004404,Customer 4404,customer4404@email.com,USA,East,26/09/2020,Bronze,272.83
CUST004405,Customer 4405,customer4405@email.com,Canada,Central,09/01/2021,Gold,274.65
CUST004406,Customer 4406,customer4406@email.com,UK,West,05/01/2020,Bronze,318.9
CUST004407,Customer 4407,customer4407@email.com,Japan,South,18/12/2020,Platinum,515.74
CUST004408,Customer 4408,customer4408@email.com,USA,East,27/11/2020,Silver,245.39
CUST004409,Customer 4409,customer4409@email.com,USA,Central,09/12/2024,Silver,1334.26
CUST004410,Customer 4410,customer4410@email.com,USA,North,28/03/2022,Platinum,254.41
CUST004411,Customer 4411,customer4411@email.com,Australia,Central,17/10/2020,Gold,1230.8
CUST004412,Customer 4412,customer4412@email.com,USA,West,01/03/2020,Gold,154.61
CUST004413,Customer 4413,customer4413@email.com,France,Central,20/12/2020,Gold,634.38
CUST004414,Customer 4414,customer4414@email.com,Germany,South,15/04/2023,Platinum,1287.5
CUST004415,Customer 4415,customer4415@email.com,Germany,West,19/08/2024,Gold,192.41
CUST004416,Customer 4416,customer4416@email.com,France,East,22/06/2021,Platinum,1826.14
CUST004417,Customer 4417,customer4417@email.com,Australia,North,18/04/2021,Silver,401.55
CUST004418,Customer 4418,customer4418@email.com,Germany,East,26/04/2025,Bronze,1556.75
CUST004419,Customer 4419,customer4419@email.com,Canada,North,23/05/2022,Gold,664.77
CUST004420,Customer 4420,customer4420@email.com,USA,South,23/09/2023,Gold,279.47
CUST004421,Customer 4421,customer4421@email.com,Australia,South,18/04/2026,Silver,204.31
CUST004422,Customer 4422,customer4422@email.com,India,East,08/10/2020,Silver,281.01
CUST004423,Customer 4423,customer4423@email.com,India,East,14/01/2024,Silver,148.82
CUST004424,Customer 4424,customer4424@email.com,UK,West,13/10/2023,Bronze,177.67
CUST004425,Customer 4425,customer4425@email.com,France,Central,19/07/2024,Platinum,155.28
CUST004426,Customer 4426,customer4426@email.com,Australia,West,08/06/2020,Silver,374.91
CUST004427,Customer 4427,customer4427@email.com,Germany,East,06/08/2026,Gold,893.79
CUST004428,Customer 4428,customer4428@email.com,Germany,Central,28/01/2026,Gold,176.22
CUST004429,Customer 4429,customer4429@email.com,Japan,South,25/12/2021,Platinum,169.82
CUST004430,Customer 4430,customer4430@email.com,Australia,South,05/05/2023,Bronze,615.61
CUST004431,Customer 4431,customer4431@email.com,Japan,North,17/09/2023,Platinum,209.81
CUST004432,Customer 4432,customer4432@email.com,France,North,24/12/2024,Platinum,151.35
CUST004433,Customer 4433,customer4433@email.com,India,Central,14/01/2024,Gold,191.27
CUST004434,Customer 4434,customer4434@email.com,Canada,East,14/12/2023,Platinum,1386.75
CUST004435,Customer 4435,customer4435@email.com,Germany,Central,15/10/2021,Silver,961.5
CUST004436,Customer 4436,customer4436@email.com,USA,Central,09/02/2020,Gold,318.53
CUST004437,Customer 4437,customer4437@email.com,Canada,North,22/08/2023,Platinum,633.3
CUST004438,Customer 4438,customer4438@email.com,USA,Central,21/06/2023,Bronze,485.31
CUST004439,Customer 4439,customer4439@email.com,Canada,North,14/08/2022,Bronze,665.24
CUST004440,Customer 4440,customer4440@email.com,Australia,North,10/03/2025,Bronze,673.91
CUST004441,Customer 4441,customer4441@email.com,Japan,East,05/08/2021,Platinum,595.42
CUST004442,Customer 4442,customer4442@email.com,USA,South,12/05/2024,Silver,254.69
CUST004443,Customer 4443,customer4443@email.com,Australia,Central,07/04/2020,Gold,119.89
CUST004444,Customer 4444,customer4444@email.com,Japan,East,15/08/2022,Bronze,404
CUST004445,Customer 4445,customer4445@email.com,USA,North,26/12/2021,Silver,1208.08
CUST004446,Customer 4446,customer4446@email.com,India,East,16/01/2022,Gold,521.4
CUST004447,Customer 4447,customer4447@email.com,USA,South,31/08/2020,Platinum,993.06
CUST004448,Customer 4448,customer4448@email.com,Canada,East,26/07/2020,Bronze,2491.21
CUST004449,Customer 4449,customer4449@email.com,Germany,South,13/10/2023,Gold,189.33
CUST004450,Customer 4450,customer4450@email.com,France,West,06/08/2026,Gold,688.47
CUST004451,Customer 4451,customer4451@email.com,India,East,11/05/2020,Bronze,660.88
CUST004452,Customer 4452,customer4452@email.com,Canada,West,09/07/2025,Silver,2054.9
CUST004453,Customer 4453,customer4453@email.com,India,Central,12/06/2021,Bronze,2220.29
CUST004454,Customer 4454,customer4454@email.com,Japan,North,20/12/2023,Silver,680.26
CUST004455,Customer 4455,customer4455@email.com,USA,North,26/09/2020,Platinum,239.6
CUST004456,Customer 4456,customer4456@email.com,Germany,East,25/03/2023,Bronze,901.12
CUST004457,Customer 4457,customer4457@email.com,Canada,North,12/04/2022,Gold,156.6
CUST004458,Customer 4458,customer4458@email.com,UK,North,27/11/2023,Silver,858.66
CUST004459,Customer 4459,customer4459@email.com,USA,Central,20/10/2024,Gold,1305.06
CUST004460,Customer 4460,customer4460@email.com,Canada,Central,20/09/2020,Gold,341.31
CUST004461,Customer 4461,customer4461@email.com,Canada,South,17/11/2026,Gold,597.99
CUST004462,Customer 4462,customer4462@email.com,UK,Central,25/11/2026,Gold,381.18
CUST004463,Customer 4463,customer4463@email.com,Germany,East,18/11/2023,Gold,387.92
CUST004464,Customer 4464,customer4464@email.com,USA,East,23/08/2021,Platinum,285.8
CUST004465,Customer 4465,customer4465@email.com,USA,North,16/10/2020,Platinum,818.01
CUST004466,Customer 4466,customer4466@email.com,USA,North,17/06/2025,Platinum,1475.82
CUST004467,Customer 4467,customer4467@email.com,Australia,Central,28/05/2026,Bronze,1513
CUST004468,Customer 4468,customer4468@email.com,Australia,West,28/10/2020,Platinum,196.05
CUST004469,Customer 4469,customer4469@email.com,USA,South,12/12/2022,Platinum,1138.7
CUST004470,Customer 4470,customer4470@email.com,France,South,13/08/2025,Silver,768.62
CUST004471,Customer 4471,customer4471@email.com,France,East,04/03/2022,Gold,245.74
CUST004472,Customer 4472,customer4472@email.com,USA,North,10/07/2022,Platinum,134.83
CUST004473,Customer 4473,customer4473@email.com,India,West,03/07/2025,Silver,255.99
CUST004474,Customer 4474,customer4474@email.com,Japan,North,30/09/2023,Silver,1316.39
CUST004475,Customer 4475,customer4475@email.com,Japan,North,20/10/2021,Bronze,601.44
CUST004476,Customer 4476,customer4476@email.com,Germany,West,13/07/2025,Gold,738.37
CUST004477,Customer 4477,customer4477@email.com,UK,West,10/11/2022,Silver,248.63
CUST004478,Customer 4478,customer4478@email.com,Canada,West,16/03/2023,Gold,735.39
CUST004479,Customer 4479,customer4479@email.com,USA,South,22/01/2022,Silver,114.26
CUST004480,Customer 4480,customer4480@email.com,Germany,East,15/06/2022,Gold,335.26
CUST004481,Customer 4481,customer4481@email.com,Canada,North,25/01/2021,Bronze,592.76
CUST004482,Customer 4482,customer4482@email.com,USA,West,29/05/2026,Bronze,178.97
CUST004483,Customer 4483,customer4483@email.com,Germany,North,29/12/2023,Platinum,965.81
CUST004484,Customer 4484,customer4484@email.com,France,South,21/09/2025,Bronze,233.96
CUST004485,Customer 4485,customer4485@email.com,Canada,North,12/09/2021,Platinum,628.18
CUST004486,Customer 4486,customer4486@email.com,India,South,27/05/2024,Silver,359.76
CUST004487,Customer 4487,customer4487@email.com,USA,East,29/11/2026,Gold,553.22
CUST004488,Customer 4488,customer4488@email.com,Japan,Central,12/02/2025,Platinum,156.84
CUST004489,Customer 4489,customer4489@email.com,UK,North,17/08/2023,Silver,108.53
CUST004490,Customer 4490,customer4490@email.com,Australia,East,27/08/2026,Silver,1301.56
CUST004491,Customer 4491,customer4491@email.com,USA,South,06/06/2024,Silver,257.1
CUST004492,Customer 4492,customer4492@email.com,UK,North,12/09/2024,Silver,956.5
CUST004493,Customer 4493,customer4493@email.com,Japan,East,17/02/2025,Silver,3769.5
CUST004494,Customer 4494,customer4494@email.com,France,West,14/11/2020,Platinum,218.77
CUST004495,Customer 4495,customer4495@email.com,UK,North,11/04/2020,Platinum,254.06
CUST004496,Customer 4496,customer4496@email.com,Canada,East,14/04/2021,Silver,643.63
CUST004497,Customer 4497,customer4497@email.com,USA,South,13/07/2022,Silver,1782.65
CUST004498,Customer 4498,customer4498@email.com,UK,North,02/11/2024,Silver,1337.37
CUST004499,Customer 4499,customer4499@email.com,Japan,Central,03/10/2020,Bronze,449.46
CUST004500,Customer 4500,customer4500@email.com,India,North,09/11/2025,Gold,892.64
CUST004501,Customer 4501,customer4501@email.com,Canada,West,05/05/2026,Bronze,172.94
CUST004502,Customer 4502,customer4502@email.com,Australia,South,04/04/2021,Gold,1995.75
CUST004503,Customer 4503,customer4503@email.com,Canada,Central,23/09/2023,Gold,1767.05
CUST004504,Customer 4504,customer4504@email.com,India,West,19/05/2026,Silver,189.4
CUST004505,Customer 4505,customer4505@email.com,Australia,Central,20/01/2021,Bronze,277.93
CUST004506,Customer 4506,customer4506@email.com,Japan,South,25/07/2020,Platinum,152.77
CUST004507,Customer 4507,customer4507@email.com,Germany,North,31/12/2025,Platinum,258.53
CUST004508,Customer 4508,customer4508@email.com,UK,Central,29/10/2026,Platinum,946.29
CUST004509,Customer 4509,customer4509@email.com,France,East,07/12/2021,Gold,337.66
CUST004510,Customer 4510,customer4510@email.com,Canada,Central,06/08/2020,Silver,146.28
CUST004511,Customer 4511,customer4511@email.com,India,South,19/11/2021,Bronze,309.45
CUST004512,Customer 4512,customer4512@email.com,UK,Central,09/08/2020,Silver,2091.85
CUST004513,Customer 4513,customer4513@email.com,France,Central,24/11/2026,Silver,596.7
CUST004514,Customer 4514,customer4514@email.com,UK,South,25/07/2022,Bronze,369.06
CUST004515,Customer 4515,customer4515@email.com,Canada,East,29/10/2022,Gold,191.08
CUST004516,Customer 4516,customer4516@email.com,France,South,18/06/2025,Silver,2240.7
CUST004517,Customer 4517,customer4517@email.com,Canada,North,19/11/2025,Platinum,959.76
CUST004518,Customer 4518,customer4518@email.com,Germany,North,14/01/2024,Silver,265.28
CUST004519,Customer 4519,customer4519@email.com,UK,North,23/02/2020,Silver,136.32
CUST004520,Customer 4520,customer4520@email.com,France,South,26/07/2020,Silver,129.15
CUST004521,Customer 4521,customer4521@email.com,UK,West,21/06/2021,Platinum,164.13
CUST004522,Customer 4522,customer4522@email.com,UK,North,11/01/2024,Silver,534.67
CUST004523,Customer 4523,customer4523@email.com,Germany,North,07/03/2024,Silver,1420.87
CUST004524,Customer 4524,customer4524@email.com,Canada,West,23/08/2025,Gold,443.33
CUST004525,Customer 4525,customer4525@email.com,Australia,East,11/07/2020,Platinum,1025.58
CUST004526,Customer 4526,customer4526@email.com,USA,North,18/03/2022,Gold,395.19
CUST004527,Customer 4527,customer4527@email.com,Germany,West,02/09/2026,Platinum,716.5
CUST004528,Customer 4528,customer4528@email.com,Japan,West,25/02/2025,Bronze,758.15
CUST004529,Customer 4529,customer4529@email.com,Germany,South,08/11/2026,Bronze,195.56
CUST004530,Customer 4530,customer4530@email.com,UK,Central,03/04/2020,Bronze,324.09
CUST004531,Customer 4531,customer4531@email.com,Canada,West,29/08/2024,Gold,607.09
CUST004532,Customer 4532,customer4532@email.com,USA,South,28/03/2024,Silver,136.66
CUST004533,Customer 4533,customer4533@email.com,USA,East,03/05/2021,Silver,324.35
CUST004534,Customer 4534,customer4534@email.com,France,North,25/01/2026,Platinum,482.64
CUST004535,Customer 4535,customer4535@email.com,UK,South,24/05/2024,Bronze,2889.61
CUST004536,Customer 4536,customer4536@email.com,Canada,West,11/04/2022,Platinum,421.73
CUST004537,Customer 4537,customer4537@email.com,USA,East,27/02/2020,Platinum,946.56
CUST004538,Customer 4538,customer4538@email.com,Japan,West,01/04/2026,Platinum,382.88
CUST004539,Customer 4539,customer4539@email.com,USA,West,01/03/2025,Silver,895.78
CUST004540,Customer 4540,customer4540@email.com,UK,North,01/06/2024,Platinum,552.45
CUST004541,Customer 4541,customer4541@email.com,Japan,North,22/01/2024,Gold,1188.4
CUST004542,Customer 4542,customer4542@email.com,France,East,08/07/2026,Gold,364.62
CUST004543,Customer 4543,customer4543@email.com,India,West,28/05/2020,Platinum,563.56
CUST004544,Customer 4544,customer4544@email.com,France,Central,15/03/2022,Silver,597.15
CUST004545,Customer 4545,customer4545@email.com,Australia,East,09/07/2022,Bronze,370.11
CUST004546,Customer 4546,customer4546@email.com,Australia,South,23/05/2023,Platinum,177.92
CUST004547,Customer 4547,customer4547@email.com,UK,South,16/02/2022,Platinum,149.11
CUST004548,Customer 4548,customer4548@email.com,Australia,North,05/07/2021,Bronze,108.41
CUST004549,Customer 4549,customer4549@email.com,UK,East,25/04/2023,Silver,1133.89
CUST004550,Customer 4550,customer4550@email.com,UK,East,10/08/2024,Gold,234.9
CUST004551,Customer 4551,customer4551@email.com,UK,North,27/12/2022,Bronze,218.82
CUST004552,Customer 4552,customer4552@email.com,India,Central,26/12/2025,Bronze,765.97
CUST004553,Customer 4553,customer4553@email.com,Australia,South,25/12/2026,Silver,292.84
CUST004554,Customer 4554,customer4554@email.com,Canada,Central,28/06/2023,Platinum,452.66
CUST004555,Customer 4555,customer4555@email.com,Germany,South,15/12/2022,Gold,188.67
CUST004556,Customer 4556,customer4556@email.com,UK,East,07/09/2022,Platinum,1706.27
CUST004557,Customer 4557,customer4557@email.com,Japan,North,03/02/2022,Gold,1053.86
CUST004558,Customer 4558,customer4558@email.com,Germany,South,17/12/2025,Silver,1096.78
CUST004559,Customer 4559,customer4559@email.com,Germany,North,03/12/2022,Silver,361.09
CUST004560,Customer 4560,customer4560@email.com,Canada,East,13/11/2020,Platinum,818.5
CUST004561,Customer 4561,customer4561@email.com,USA,East,19/07/2024,Gold,177.67
CUST004562,Customer 4562,customer4562@email.com,India,West,23/02/2024,Gold,104.33
CUST004563,Customer 4563,customer4563@email.com,Japan,West,07/08/2025,Platinum,110.09
CUST004564,Customer 4564,customer4564@email.com,France,East,31/07/2026,Silver,541.67
CUST004565,Customer 4565,customer4565@email.com,Germany,West,16/01/2024,Gold,403.85
CUST004566,Customer 4566,customer4566@email.com,India,East,30/04/2026,Platinum,464.92
CUST004567,Customer 4567,customer4567@email.com,Australia,North,02/05/2024,Platinum,103.75
CUST004568,Customer 4568,customer4568@email.com,France,South,04/05/2022,Bronze,374.69
CUST004569,Customer 4569,customer4569@email.com,Japan,East,26/12/2021,Gold,733.04
CUST004570,Customer 4570,customer4570@email.com,USA,Central,31/03/2020,Gold,392.32
CUST004571,Customer 4571,customer4571@email.com,France,Central,07/12/2026,Bronze,758.79
CUST004572,Customer 4572,customer4572@email.com,UK,West,31/10/2023,Silver,232.65
CUST004573,Customer 4573,customer4573@email.com,Japan,Central,16/08/2023,Platinum,938.7
CUST004574,Customer 4574,customer4574@email.com,France,West,14/06/2024,Silver,543.89
CUST004575,Customer 4575,customer4575@email.com,Germany,North,07/04/2021,Platinum,218.34
CUST004576,Customer 4576,customer4576@email.com,UK,South,05/02/2023,Gold,235.07
CUST004577,Customer 4577,customer4577@email.com,Canada,East,07/08/2026,Silver,594.47
CUST004578,Customer 4578,customer4578@email.com,Canada,East,25/04/2024,Bronze,985.8
CUST004579,Customer 4579,customer4579@email.com,Germany,South,20/12/2022,Silver,368.61
CUST004580,Customer 4580,customer4580@email.com,Canada,East,28/08/2024,Gold,249.41
CUST004581,Customer 4581,customer4581@email.com,Germany,North,19/06/2023,Platinum,1108.75
CUST004582,Customer 4582,customer4582@email.com,Australia,South,09/05/2026,Platinum,653.22
CUST004583,Customer 4583,customer4583@email.com,Canada,North,14/07/2022,Bronze,397.18
CUST004584,Customer 4584,customer4584@email.com,Canada,West,27/12/2025,Gold,434.62
CUST004585,Customer 4585,customer4585@email.com,UK,North,15/11/2021,Bronze,214.24
CUST004586,Customer 4586,customer4586@email.com,India,North,17/02/2024,Gold,592.82
CUST004587,Customer 4587,customer4587@email.com,UK,South,27/07/2023,Gold,322.16
CUST004588,Customer 4588,customer4588@email.com,UK,West,18/02/2023,Platinum,2818.24
CUST004589,Customer 4589,customer4589@email.com,France,West,29/11/2022,Bronze,427.14
CUST004590,Customer 4590,customer4590@email.com,India,South,05/04/2021,Silver,432.65
CUST004591,Customer 4591,customer4591@email.com,Australia,East,13/04/2020,Silver,517.18
CUST004592,Customer 4592,customer4592@email.com,India,West,30/06/2022,Platinum,1342.99
CUST004593,Customer 4593,customer4593@email.com,Australia,West,24/06/2021,Gold,906.77
CUST004594,Customer 4594,customer4594@email.com,Germany,South,23/07/2024,Platinum,399.95
CUST004595,Customer 4595,customer4595@email.com,Canada,East,14/01/2020,Bronze,734.17
CUST004596,Customer 4596,customer4596@email.com,Japan,South,10/07/2020,Platinum,541.23
CUST004597,Customer 4597,customer4597@email.com,Canada,North,08/01/2026,Gold,439
CUST004598,Customer 4598,customer4598@email.com,USA,North,26/08/2023,Bronze,206.79
CUST004599,Customer 4599,customer4599@email.com,India,South,14/09/2021,Silver,411.75
CUST004600,Customer 4600,customer4600@email.com,France,South,26/09/2020,Gold,241.06
CUST004601,Customer 4601,customer4601@email.com,Germany,North,11/03/2025,Platinum,1331.62
CUST004602,Customer 4602,customer4602@email.com,France,South,18/04/2020,Bronze,304.29
CUST004603,Customer 4603,customer4603@email.com,Australia,Central,10/06/2022,Bronze,1621.03
CUST004604,Customer 4604,customer4604@email.com,UK,North,17/07/2025,Silver,480.77
CUST004605,Customer 4605,customer4605@email.com,Germany,West,13/05/2021,Gold,599.22
CUST004606,Customer 4606,customer4606@email.com,UK,Central,08/12/2023,Platinum,491.47
CUST004607,Customer 4607,customer4607@email.com,USA,Central,21/12/2021,Silver,169.28
CUST004608,Customer 4608,customer4608@email.com,India,South,15/06/2026,Gold,335.66
CUST004609,Customer 4609,customer4609@email.com,Japan,Central,07/06/2021,Gold,152.21
CUST004610,Customer 4610,customer4610@email.com,Germany,South,23/05/2022,Silver,587.69
CUST004611,Customer 4611,customer4611@email.com,India,South,09/09/2021,Silver,396.08
CUST004612,Customer 4612,customer4612@email.com,UK,North,08/11/2025,Gold,852.51
CUST004613,Customer 4613,customer4613@email.com,India,South,29/01/2024,Gold,224.53
CUST004614,Customer 4614,customer4614@email.com,UK,South,12/07/2022,Platinum,189.9
CUST004615,Customer 4615,customer4615@email.com,Canada,Central,14/10/2024,Gold,360.72
CUST004616,Customer 4616,customer4616@email.com,India,West,22/05/2020,Bronze,1405.82
CUST004617,Customer 4617,customer4617@email.com,India,North,19/07/2020,Silver,719.66
CUST004618,Customer 4618,customer4618@email.com,India,North,12/05/2024,Silver,371.44
CUST004619,Customer 4619,customer4619@email.com,Australia,North,29/03/2022,Bronze,464.15
CUST004620,Customer 4620,customer4620@email.com,India,North,27/02/2020,Silver,143.99
CUST004621,Customer 4621,customer4621@email.com,Canada,East,11/06/2024,Silver,2185.91
CUST004622,Customer 4622,customer4622@email.com,UK,North,05/04/2026,Platinum,648.92
CUST004623,Customer 4623,customer4623@email.com,France,Central,15/11/2024,Gold,268.02
CUST004624,Customer 4624,customer4624@email.com,India,South,06/07/2024,Gold,540.71
CUST004625,Customer 4625,customer4625@email.com,France,South,17/12/2024,Silver,157.98
CUST004626,Customer 4626,customer4626@email.com,Germany,South,09/05/2022,Silver,1788.3
CUST004627,Customer 4627,customer4627@email.com,USA,North,23/10/2021,Gold,196.06
CUST004628,Customer 4628,customer4628@email.com,UK,East,05/11/2022,Silver,622.11
CUST004629,Customer 4629,customer4629@email.com,UK,East,24/01/2022,Platinum,240.82
CUST004630,Customer 4630,customer4630@email.com,Australia,South,22/08/2020,Gold,732.15
CUST004631,Customer 4631,customer4631@email.com,Japan,North,14/05/2022,Platinum,849.89
CUST004632,Customer 4632,customer4632@email.com,India,South,19/09/2022,Bronze,659.54
CUST004633,Customer 4633,customer4633@email.com,USA,East,14/04/2021,Platinum,576.61
CUST004634,Customer 4634,customer4634@email.com,France,North,07/07/2025,Silver,1214.99
CUST004635,Customer 4635,customer4635@email.com,India,East,26/01/2020,Silver,140.95
